,Book-Title,Year-Of-Publication,isbn,user_id,book_rating
46050,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,4017,7
46052,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,11676,10
46053,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,22625,10
46054,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,26673,8
46055,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,66370,9
46056,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,69078,9
46058,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,74065,7
46059,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,77261,7
46060,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,88937,5
46061,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,109991,3
46062,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,117437,10
46063,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,119590,5
46064,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,120851,9
46065,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,129368,8
46066,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,135831,8
46068,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,142479,9
46069,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,144038,10
46070,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,148124,7
46071,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,149120,6
46072,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,154126,8
46073,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,169233,8
46074,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,170429,5
46075,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,176388,9
46076,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,179288,5
46077,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,188909,7
46078,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,190741,10
46079,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,196050,7
46080,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,197942,6
46081,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,201677,10
46082,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,203180,6
46083,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,207492,8
46084,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,221690,7
46085,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,226554,9
46086,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,226998,9
46087,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,234881,9
46088,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,240224,8
46091,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,256809,10
46094,"Ahab's Wife: Or, The Star-Gazer: A Novel",2000,0688177859,271557,10
46485,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,6251,9
46486,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,7082,8
46487,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,7915,8
46488,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,8187,8
46489,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,11676,8
46491,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,23547,8
46492,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,25981,10
46493,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,26620,7
46494,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,30035,5
46495,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,32148,8
46496,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,35859,9
46497,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,37208,8
46498,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,37454,10
46499,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,40362,8
46500,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,43687,9
46502,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,49526,8
46503,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,51450,10
46505,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,60244,9
46506,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,62272,10
46507,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,63854,6
46508,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,69156,9
46509,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,69389,9
46510,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,73056,9
46513,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,83775,5
46514,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,84024,9
46516,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,91130,9
46517,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,95921,7
46518,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,96055,8
46519,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,100846,8
46520,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,101620,9
46521,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,104636,9
46522,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,104665,6
46523,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,110934,9
46524,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,123515,8
46526,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,126395,8
46527,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,127432,9
46528,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,128119,8
46529,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,131046,8
46530,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,131128,9
46531,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,135045,9
46532,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,136326,8
46533,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,136348,6
46534,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,136382,8
46536,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,144318,9
46537,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,144531,9
46538,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,147686,9
46539,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,150661,7
46540,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,151780,9
46542,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,158295,7
46543,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,159732,9
46544,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,161752,7
46545,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,162639,10
46546,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,173415,5
46548,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,179433,9
46549,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,179718,9
46550,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,184196,10
46551,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,187065,7
46552,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,187990,8
46553,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,188273,10
46555,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,195182,7
46556,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,199016,8
46557,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,204457,8
46558,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,208147,10
46559,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,210959,8
46560,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,218568,9
46562,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,221445,8
46563,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,226205,7
46564,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,226553,9
46567,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,240113,7
46568,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,241980,10
46570,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,245410,7
46571,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,247447,9
46572,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,256167,9
46573,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,257454,8
46574,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,258534,10
46575,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,259378,8
46576,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,264349,8
46577,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,266807,7
46579,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),1998,0312966091,271448,9
46676,Two for the Dough,1996,0671001795,278026,8
46677,Two for the Dough,1996,0671001795,278582,8
46678,Two for the Dough,1996,0671001795,5439,8
46679,Two for the Dough,1996,0671001795,6575,9
46680,Two for the Dough,1996,0671001795,7082,8
46681,Two for the Dough,1996,0671001795,7346,8
46682,Two for the Dough,1996,0671001795,8067,10
46683,Two for the Dough,1996,0671001795,8187,8
46684,Two for the Dough,1996,0671001795,11676,10
46686,Two for the Dough,1996,0671001795,16795,7
46687,Two for the Dough,1996,0671001795,17761,9
46688,Two for the Dough,1996,0671001795,22074,9
46689,Two for the Dough,1996,0671001795,23511,9
46690,Two for the Dough,1996,0671001795,23547,8
46691,Two for the Dough,1996,0671001795,26620,7
46692,Two for the Dough,1996,0671001795,27875,6
46693,Two for the Dough,1996,0671001795,32148,7
46694,Two for the Dough,1996,0671001795,32250,8
46695,Two for the Dough,1996,0671001795,35859,8
46696,Two for the Dough,1996,0671001795,42093,9
46697,Two for the Dough,1996,0671001795,43246,9
46699,Two for the Dough,1996,0671001795,43687,9
46700,Two for the Dough,1996,0671001795,44252,6
46701,Two for the Dough,1996,0671001795,46909,10
46702,Two for the Dough,1996,0671001795,55187,10
46703,Two for the Dough,1996,0671001795,56959,10
46704,Two for the Dough,1996,0671001795,59189,9
46705,Two for the Dough,1996,0671001795,60244,9
46706,Two for the Dough,1996,0671001795,60621,10
46707,Two for the Dough,1996,0671001795,60707,9
46708,Two for the Dough,1996,0671001795,62272,10
46710,Two for the Dough,1996,0671001795,63865,10
46711,Two for the Dough,1996,0671001795,69389,9
46712,Two for the Dough,1996,0671001795,73056,10
46714,Two for the Dough,1996,0671001795,83775,5
46719,Two for the Dough,1996,0671001795,94787,9
46720,Two for the Dough,1996,0671001795,96055,8
46721,Two for the Dough,1996,0671001795,101620,9
46724,Two for the Dough,1996,0671001795,104636,9
46726,Two for the Dough,1996,0671001795,110934,9
46728,Two for the Dough,1996,0671001795,115003,7
46729,Two for the Dough,1996,0671001795,123515,8
46730,Two for the Dough,1996,0671001795,123867,9
46731,Two for the Dough,1996,0671001795,127432,9
46732,Two for the Dough,1996,0671001795,128119,8
46733,Two for the Dough,1996,0671001795,131128,9
46734,Two for the Dough,1996,0671001795,135351,6
46735,Two for the Dough,1996,0671001795,136326,7
46736,Two for the Dough,1996,0671001795,136348,6
46737,Two for the Dough,1996,0671001795,144318,9
46738,Two for the Dough,1996,0671001795,144531,9
46739,Two for the Dough,1996,0671001795,145641,8
46740,Two for the Dough,1996,0671001795,147686,9
46741,Two for the Dough,1996,0671001795,150661,8
46742,Two for the Dough,1996,0671001795,151780,9
46743,Two for the Dough,1996,0671001795,153283,9
46744,Two for the Dough,1996,0671001795,153718,10
46746,Two for the Dough,1996,0671001795,161752,7
46747,Two for the Dough,1996,0671001795,163804,8
46748,Two for the Dough,1996,0671001795,165166,10
46749,Two for the Dough,1996,0671001795,166685,8
46750,Two for the Dough,1996,0671001795,171986,6
46751,Two for the Dough,1996,0671001795,173415,6
46752,Two for the Dough,1996,0671001795,176875,7
46753,Two for the Dough,1996,0671001795,177459,8
46754,Two for the Dough,1996,0671001795,179433,5
46755,Two for the Dough,1996,0671001795,183046,8
46756,Two for the Dough,1996,0671001795,187065,7
46757,Two for the Dough,1996,0671001795,187990,8
46758,Two for the Dough,1996,0671001795,188273,10
46760,Two for the Dough,1996,0671001795,196253,10
46764,Two for the Dough,1996,0671001795,204457,8
46765,Two for the Dough,1996,0671001795,218552,8
46766,Two for the Dough,1996,0671001795,218568,9
46767,Two for the Dough,1996,0671001795,218608,8
46768,Two for the Dough,1996,0671001795,220503,7
46769,Two for the Dough,1996,0671001795,222220,9
46770,Two for the Dough,1996,0671001795,226545,10
46772,Two for the Dough,1996,0671001795,240113,8
46773,Two for the Dough,1996,0671001795,240567,9
46774,Two for the Dough,1996,0671001795,241357,7
46775,Two for the Dough,1996,0671001795,241980,10
46776,Two for the Dough,1996,0671001795,243077,7
46777,Two for the Dough,1996,0671001795,245410,7
46778,Two for the Dough,1996,0671001795,247447,8
46780,Two for the Dough,1996,0671001795,257454,8
46782,Two for the Dough,1996,0671001795,258534,10
46783,Two for the Dough,1996,0671001795,260363,10
46784,Two for the Dough,1996,0671001795,261829,8
46785,Two for the Dough,1996,0671001795,264349,8
47022,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,7887,10
47023,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,11529,9
47024,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,11676,10
47025,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,21356,6
47026,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,32346,10
47027,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,32991,9
47028,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,36606,10
47029,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,37567,5
47030,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,40367,8
47031,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,40914,8
47032,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,47891,5
47033,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,62891,7
47034,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,65877,9
47035,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,69180,5
47036,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,70379,10
47037,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,78783,10
47038,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,118434,2
47039,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,118943,10
47040,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,120908,8
47041,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,129690,10
47042,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,135873,8
47043,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,145369,6
47044,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,160401,8
47046,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,163307,3
47047,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,167192,8
47048,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,171445,8
47049,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,176624,10
47050,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,183061,10
47051,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,204822,9
47052,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,207721,10
47053,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,212923,7
47054,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,218466,5
47055,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,227705,5
47056,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,238949,6
47057,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,240219,7
47058,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,240272,8
47059,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,269719,7
47060,A Man Named Dave: A Story of Triumph and Forgiveness,1999,0452281903,273307,7
47061,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,7887,10
47062,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,11529,9
47063,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,11676,10
47064,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,21356,6
47065,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,32346,10
47066,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,32991,9
47067,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,36606,10
47068,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,37567,5
47069,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,40367,8
47070,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,40914,8
47071,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,47891,5
47072,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,62891,7
47073,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,65877,9
47074,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,69180,5
47075,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,70379,10
47076,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,78783,10
47077,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,118434,2
47078,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,118943,10
47079,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,120908,8
47080,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,129690,10
47081,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,135873,8
47082,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,145369,6
47083,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,160401,8
47085,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,163307,3
47086,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,167192,8
47087,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,171445,8
47088,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,176624,10
47089,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,183061,10
47090,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,204822,9
47091,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,207721,10
47092,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,212923,7
47093,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,218466,5
47094,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,227705,5
47095,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,238949,6
47096,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,240219,7
47097,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,240272,8
47098,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,269719,7
47099,A Man Named Dave: A Story of Triumph and Forgiveness,2000,0452281903,273307,7
48366,Full House (Janet Evanovich's Full Series),2002,0312983271,6566,8
48367,Full House (Janet Evanovich's Full Series),2002,0312983271,8067,10
48369,Full House (Janet Evanovich's Full Series),2002,0312983271,13273,7
48371,Full House (Janet Evanovich's Full Series),2002,0312983271,16121,5
48372,Full House (Janet Evanovich's Full Series),2002,0312983271,16818,5
48374,Full House (Janet Evanovich's Full Series),2002,0312983271,19571,6
48377,Full House (Janet Evanovich's Full Series),2002,0312983271,25981,10
48380,Full House (Janet Evanovich's Full Series),2002,0312983271,28096,7
48384,Full House (Janet Evanovich's Full Series),2002,0312983271,37208,8
48385,Full House (Janet Evanovich's Full Series),2002,0312983271,37822,6
48386,Full House (Janet Evanovich's Full Series),2002,0312983271,38273,9
48389,Full House (Janet Evanovich's Full Series),2002,0312983271,42780,7
48393,Full House (Janet Evanovich's Full Series),2002,0312983271,56654,7
48395,Full House (Janet Evanovich's Full Series),2002,0312983271,59604,8
48396,Full House (Janet Evanovich's Full Series),2002,0312983271,60244,7
48397,Full House (Janet Evanovich's Full Series),2002,0312983271,60707,9
48398,Full House (Janet Evanovich's Full Series),2002,0312983271,62542,7
48400,Full House (Janet Evanovich's Full Series),2002,0312983271,67840,10
48403,Full House (Janet Evanovich's Full Series),2002,0312983271,74056,7
48404,Full House (Janet Evanovich's Full Series),2002,0312983271,75860,7
48405,Full House (Janet Evanovich's Full Series),2002,0312983271,81682,5
48406,Full House (Janet Evanovich's Full Series),2002,0312983271,88733,8
48408,Full House (Janet Evanovich's Full Series),2002,0312983271,91130,5
48409,Full House (Janet Evanovich's Full Series),2002,0312983271,92405,9
48411,Full House (Janet Evanovich's Full Series),2002,0312983271,98391,8
48414,Full House (Janet Evanovich's Full Series),2002,0312983271,104636,7
48419,Full House (Janet Evanovich's Full Series),2002,0312983271,121606,7
48421,Full House (Janet Evanovich's Full Series),2002,0312983271,131046,7
48422,Full House (Janet Evanovich's Full Series),2002,0312983271,135149,9
48426,Full House (Janet Evanovich's Full Series),2002,0312983271,142579,7
48427,Full House (Janet Evanovich's Full Series),2002,0312983271,144531,7
48430,Full House (Janet Evanovich's Full Series),2002,0312983271,150561,7
48432,Full House (Janet Evanovich's Full Series),2002,0312983271,151139,5
48434,Full House (Janet Evanovich's Full Series),2002,0312983271,152186,9
48437,Full House (Janet Evanovich's Full Series),2002,0312983271,156467,10
48438,Full House (Janet Evanovich's Full Series),2002,0312983271,158984,10
48439,Full House (Janet Evanovich's Full Series),2002,0312983271,159822,6
48446,Full House (Janet Evanovich's Full Series),2002,0312983271,177458,7
48449,Full House (Janet Evanovich's Full Series),2002,0312983271,192158,7
48450,Full House (Janet Evanovich's Full Series),2002,0312983271,193499,8
48454,Full House (Janet Evanovich's Full Series),2002,0312983271,221445,6
48455,Full House (Janet Evanovich's Full Series),2002,0312983271,221705,5
48457,Full House (Janet Evanovich's Full Series),2002,0312983271,226553,7
48460,Full House (Janet Evanovich's Full Series),2002,0312983271,232131,6
48461,Full House (Janet Evanovich's Full Series),2002,0312983271,233911,10
48462,Full House (Janet Evanovich's Full Series),2002,0312983271,235105,4
48465,Full House (Janet Evanovich's Full Series),2002,0312983271,241980,9
48469,Full House (Janet Evanovich's Full Series),2002,0312983271,249223,5
48471,Full House (Janet Evanovich's Full Series),2002,0312983271,261829,7
48472,Full House (Janet Evanovich's Full Series),2002,0312983271,265115,8
48473,Full House (Janet Evanovich's Full Series),2002,0312983271,265205,7
48474,Full House (Janet Evanovich's Full Series),2002,0312983271,265889,8
48475,Full House (Janet Evanovich's Full Series),2002,0312983271,267256,10
49486,Drowning Ruth (Oprah's Book Club),2001,0345439104,15845,8
49487,Drowning Ruth (Oprah's Book Club),2001,0345439104,16795,8
49490,Drowning Ruth (Oprah's Book Club),2001,0345439104,17970,7
49491,Drowning Ruth (Oprah's Book Club),2001,0345439104,19573,6
49492,Drowning Ruth (Oprah's Book Club),2001,0345439104,20180,8
49493,Drowning Ruth (Oprah's Book Club),2001,0345439104,21011,8
49494,Drowning Ruth (Oprah's Book Club),2001,0345439104,21903,5
49495,Drowning Ruth (Oprah's Book Club),2001,0345439104,22625,9
49499,Drowning Ruth (Oprah's Book Club),2001,0345439104,29855,6
49502,Drowning Ruth (Oprah's Book Club),2001,0345439104,43246,8
49504,Drowning Ruth (Oprah's Book Club),2001,0345439104,50612,9
49506,Drowning Ruth (Oprah's Book Club),2001,0345439104,53590,8
49508,Drowning Ruth (Oprah's Book Club),2001,0345439104,60307,8
49509,Drowning Ruth (Oprah's Book Club),2001,0345439104,64073,5
49510,Drowning Ruth (Oprah's Book Club),2001,0345439104,77261,5
49514,Drowning Ruth (Oprah's Book Club),2001,0345439104,85502,8
49515,Drowning Ruth (Oprah's Book Club),2001,0345439104,87712,8
49516,Drowning Ruth (Oprah's Book Club),2001,0345439104,92152,8
49517,Drowning Ruth (Oprah's Book Club),2001,0345439104,93241,7
49518,Drowning Ruth (Oprah's Book Club),2001,0345439104,93453,9
49520,Drowning Ruth (Oprah's Book Club),2001,0345439104,98263,10
49521,Drowning Ruth (Oprah's Book Club),2001,0345439104,99347,9
49523,Drowning Ruth (Oprah's Book Club),2001,0345439104,102705,9
49524,Drowning Ruth (Oprah's Book Club),2001,0345439104,104657,8
49525,Drowning Ruth (Oprah's Book Club),2001,0345439104,105917,10
49529,Drowning Ruth (Oprah's Book Club),2001,0345439104,113270,7
49534,Drowning Ruth (Oprah's Book Club),2001,0345439104,123981,7
49536,Drowning Ruth (Oprah's Book Club),2001,0345439104,128134,6
49538,Drowning Ruth (Oprah's Book Club),2001,0345439104,135425,6
49539,Drowning Ruth (Oprah's Book Club),2001,0345439104,138844,9
49540,Drowning Ruth (Oprah's Book Club),2001,0345439104,140000,8
49541,Drowning Ruth (Oprah's Book Club),2001,0345439104,140662,3
